1.421e+15,1.607e+15,1.798e+15,1.991e+15,2.186e+15,2.381e+15,2.574e+15,2.764e+15,2.95e+15,3.128e+15,3.297e+15,3.452e+15,3.591e+15,3.707e+15,3.793e+15,3.842e+15,3.84e+15,3.773e+15,3.621e+15,3.356e+15,2.941e+15
1.524e+15,1.718e+15,1.916e+15,2.115e+15,2.316e+15,2.516e+15,2.713e+15,2.906e+15,3.094e+15,3.273e+15,3.442e+15,3.596e+15,3.732e+15,3.844e+15,3.925e+15,3.965e+15,3.953e+15,3.874e+15,3.706e+15,3.422e+15,2.986e+15
1.627e+15,1.829e+15,2.033e+15,2.239e+15,2.445e+15,2.649e+15,2.85e+15,3.046e+15,3.235e+15,3.415e+15,3.583e+15,3.736e+15,3.868e+15,3.976e+15,4.05e+15,4.082e+15,4.06e+15,3.967e+15,3.784e+15,3.482e+15,3.026e+15
1.732e+15,1.94e+15,2.151e+15,2.362e+15,2.572e+15,2.78e+15,2.984e+15,3.182e+15,3.372e+15,3.552e+15,3.719e+15,3.87e+15,3.999e+15,4.101e+15,4.169e+15,4.192e+15,4.16e+15,4.054e+15,3.855e+15,3.536e+15,3.061e+15
1.836e+15,2.051e+15,2.268e+15,2.484e+15,2.698e+15,2.91e+15,3.116e+15,3.315e+15,3.506e+15,3.686e+15,3.851e+15,3.999e+15,4.124e+15,4.221e+15,4.282e+15,4.297e+15,4.253e+15,4.135e+15,3.921e+15,3.584e+15,3.091e+15
1.941e+15,2.162e+15,2.384e+15,2.604e+15,2.823e+15,3.037e+15,3.245e+15,3.445e+15,3.636e+15,3.815e+15,3.979e+15,4.123e+15,4.244e+15,4.335e+15,4.389e+15,4.395e+15,4.341e+15,4.21e+15,3.981e+15,3.628e+15,3.117e+15
2.045e+15,2.272e+15,2.499e+15,2.724e+15,2.945e+15,3.161e+15,3.371e+15,3.572e+15,3.763e+15,3.94e+15,4.102e+15,4.243e+15,4.359e+15,4.444e+15,4.49e+15,4.487e+15,4.422e+15,4.279e+15,4.036e+15,3.667e+15,3.139e+15
2.149e+15,2.382e+15,2.613e+15,2.841e+15,3.065e+15,3.283e+15,3.494e+15,3.695e+15,3.885e+15,4.061e+15,4.22e+15,4.358e+15,4.469e+15,4.548e+15,4.586e+15,4.574e+15,4.498e+15,4.343e+15,4.086e+15,3.701e+15,3.157e+15
2.253e+15,2.49e+15,2.725e+15,2.957e+15,3.183e+15,3.403e+15,3.614e+15,3.815e+15,4.004e+15,4.178e+15,4.334e+15,4.467e+15,4.574e+15,4.646e+15,4.677e+15,4.656e+15,4.569e+15,4.401e+15,4.131e+15,3.732e+15,3.172e+15
2.356e+15,2.598e+15,2.836e+15,3.07e+15,3.299e+15,3.519e+15,3.731e+15,3.932e+15,4.119e+15,4.291e+15,4.443e+15,4.573e+15,4.674e+15,4.74e+15,4.763e+15,4.732e+15,4.635e+15,4.455e+15,4.171e+15,3.758e+15,3.184e+15
