31913098,33898701,35872507,37843915,39822032,41815421,43831876,45878183,47959814,50080520,52241738,54441734,56674318,58926909,61177568,63390282,65507213,67435202,69020336,69994620,69846818
32199684,34168329,36124506,38077765,40037263,42011525,44008235,46033995,48094028,50191767,52328258,54501287,56704083,58923367,61136346,63305965,65373109,67243027,68759806,69652894,69407850
32468567,34419921,36358227,38293159,40233898,42188914,44165762,46170850,48209145,50283756,52395335,54541194,56713993,58899769,61074904,63201353,65218794,67031010,68480286,69293852,68954668
32720642,34654444,36574699,38491177,40413064,42348756,44305665,46289995,48306449,50357810,52444337,54562872,56705515,58857640,60994836,63078112,65046018,66800987,68183695,68919474,68489257
32956761,34872811,36774887,38672831,40575813,42492139,44429065,46392583,48387127,50415151,52476524,54567622,56680000,58798385,60897607,62937775,64856386,66554640,67871785,68531562,68013407
33177732,35075884,36959700,38839070,40723129,42620076,44537005,46479686,48452279,50456912,52493061,54556648,56638694,58723300,60784565,62781752,64651373,66293508,67546157,68131754,67528735
33384323,35264480,37129994,38990782,40855928,42733512,44630454,46552297,48502926,50484137,52495025,54531062,56582747,58633578,60656956,62611341,64432336,66019008,67208277,67721544,67036701
33577261,35439366,37286570,39128800,40975067,42833327,44710313,46611340,48540011,50497798,52483413,54491890,56513222,58530321,60515925,62427738,64200523,65732438,66859487,67302289,66538620
33757236,35601268,37430186,39253902,41081350,42920341,44777421,46657670,48564412,50498792,52459149,54440085,56431101,58414550,60362534,62232048,63957083,65434993,66501015,66875228,66035684
33924900,35750871,37561549,39366821,41175522,42995319,44832559,46692086,48576943,50487954,52423088,54376528,56337297,58287208,60197761,62025289,63703077,65127771,66133986,66441488,65528964
34080873,35888820,37681328,39468240,41258286,43058974,44876454,46715328,48578361,50466058,52376025,54302036,56232651,58149168,60022514,61808405,63439484,64811782,65759433,66002095,65019429
34225740,36015723,37790149,39558801,41330295,43111975,44909785,46728087,48569370,50433823,52318697,54217367,56117947,58001240,59837632,61582265,63167205,64487956,65378300,65557986,64507951
