0.0001324,0.0001273,0.0001232,0.0001197,0.000117,0.0001148,0.0001131,0.000112,0.0001114,0.0001113,0.0001117,0.0001127,0.0001144,0.0001168,0.0001202,0.0001249,0.0001312,0.0001399,0.0001522,0.0001706,0.0002001
0.0001274,0.0001227,0.0001188,0.0001156,0.0001131,0.0001111,0.0001097,0.0001087,0.0001083,0.0001083,0.0001089,0.00011,0.0001117,0.0001142,0.0001177,0.0001224,0.0001288,0.0001376,0.00015,0.0001684,0.0001979
0.0001228,0.0001184,0.0001148,0.0001119,0.0001096,0.0001078,0.0001065,0.0001057,0.0001054,0.0001055,0.0001062,0.0001074,0.0001092,0.0001118,0.0001154,0.0001202,0.0001266,0.0001354,0.0001479,0.0001664,0.000196
0.0001185,0.0001145,0.0001111,0.0001084,0.0001063,0.0001047,0.0001036,0.0001029,0.0001027,0.000103,0.0001037,0.000105,0.0001069,0.0001096,0.0001132,0.0001181,0.0001246,0.0001334,0.0001459,0.0001645,0.0001941
0.0001146,0.0001108,0.0001077,0.0001052,0.0001033,0.0001018,0.0001008,0.0001003,0.0001002,0.0001006,0.0001014,0.0001028,0.0001048,0.0001076,0.0001112,0.0001161,0.0001227,0.0001316,0.0001441,0.0001627,0.0001924
0.000111,0.0001074,0.0001045,0.0001022,0.0001005,9.916e-05,9.831e-05,9.789e-05,9.79e-05,9.835e-05,9.928e-05,0.0001007,0.0001028,0.0001056,0.0001094,0.0001143,0.0001209,0.0001299,0.0001425,0.000161,0.0001908
0.0001076,0.0001043,0.0001016,9.946e-05,9.784e-05,9.668e-05,9.595e-05,9.564e-05,9.574e-05,9.628e-05,9.728e-05,9.881e-05,0.0001009,0.0001038,0.0001076,0.0001126,0.0001192,0.0001283,0.0001409,0.0001595,0.0001893
0.0001044,0.0001013,9.884e-05,9.688e-05,9.54e-05,9.437e-05,9.375e-05,9.353e-05,9.372e-05,9.434e-05,9.542e-05,9.701e-05,9.92e-05,0.0001021,0.000106,0.000111,0.0001177,0.0001267,0.0001394,0.0001581,0.0001878
0.0001015,9.86e-05,9.627e-05,9.447e-05,9.312e-05,9.22e-05,9.168e-05,9.156e-05,9.184e-05,9.253e-05,9.367e-05,9.532e-05,9.757e-05,0.0001005,0.0001044,0.0001095,0.0001162,0.0001253,0.000138,0.0001567,0.0001865
9.878e-05,9.605e-05,9.388e-05,9.221e-05,9.099e-05,9.017e-05,8.975e-05,8.971e-05,9.006e-05,9.082e-05,9.203e-05,9.374e-05,9.604e-05,9.906e-05,0.000103,0.0001081,0.0001149,0.000124,0.0001367,0.0001554,0.0001852
9.622e-05,9.365e-05,9.164e-05,9.009e-05,8.898e-05,8.827e-05,8.794e-05,8.798e-05,8.84e-05,8.922e-05,9.049e-05,9.225e-05,9.459e-05,9.766e-05,0.0001016,0.0001068,0.0001136,0.0001227,0.0001355,0.0001542,0.0001841
9.381e-05,9.141e-05,8.953e-05,8.811e-05,8.711e-05,8.649e-05,8.624e-05,8.635e-05,8.684e-05,8.772e-05,8.903e-05,9.084e-05,9.323e-05,9.634e-05,0.0001003,0.0001055,0.0001123,0.0001215,0.0001343,0.0001531,0.0001829
9.156e-05,8.93e-05,8.755e-05,8.624e-05,8.534e-05,8.481e-05,8.463e-05,8.481e-05,8.536e-05,8.63e-05,8.767e-05,8.952e-05,9.195e-05,9.509e-05,9.913e-05,0.0001043,0.0001112,0.0001204,0.0001332,0.000152,0.0001819
8.944e-05,8.732e-05,8.569e-05,8.449e-05,8.367e-05,8.322e-05,8.312e-05,8.337e-05,8.397e-05,8.496e-05,8.637e-05,8.827e-05,9.074e-05,9.391e-05,9.798e-05,0.0001032,0.0001101,0.0001193,0.0001322,0.000151,0.0001809
8.744e-05,8.545e-05,8.393e-05,8.283e-05,8.21e-05,8.172e-05,8.169e-05,8.2e-05,8.266e-05,8.369e-05,8.515e-05,8.708e-05,8.959e-05,9.28e-05,9.689e-05,0.0001022,0.0001091,0.0001183,0.0001312,0.00015,0.0001799
8.556e-05,8.369e-05,8.228e-05,8.126e-05,8.062e-05,8.031e-05,8.034e-05,8.07e-05,8.141e-05,8.249e-05,8.399e-05,8.596e-05,8.85e-05,9.174e-05,9.586e-05,0.0001012,0.0001081,0.0001174,0.0001302,0.0001491,0.000179
8.378e-05,8.203e-05,8.071e-05,7.978e-05,7.921e-05,7.897e-05,7.906e-05,7.948e-05,8.023e-05,8.136e-05,8.289e-05,8.49e-05,8.747e-05,9.073e-05,9.489e-05,0.0001002,0.0001072,0.0001164,0.0001293,0.0001482,0.0001782
8.21e-05,8.045e-05,7.923e-05,7.838e-05,7.788e-05,7.771e-05,7.785e-05,7.831e-05,7.912e-05,8.028e-05,8.185e-05,8.389e-05,8.649e-05,8.978e-05,9.396e-05,9.931e-05,0.0001063,0.0001156,0.0001285,0.0001474,0.0001773
